CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Target
21886.425,6219.179999999999,12660.84,4372.785,0.0,0.0,0.0,0.0,8
21959.73,4224.195,12798.36,4548.6449999999995,0.0,0.0,0.0,0.0,8
16532.235,9710.82,7469.685,-379.71,0.0,0.0,0.0,0.0,8
9541.53,18304.605,570.78,-6760.665,0.0,0.0,0.0,0.0,8
2528.505,15437.88,-3087.315,-7367.715,0.0,0.0,0.0,0.0,8
1145.655,8731.17,-2450.16,-4418.055,0.0,0.0,0.0,0.0,8
5886.9,21159.0,-2530.665,-8898.975,0.0,0.0,0.0,0.0,8
12806.775,15962.805,3796.605,-3719.745,0.0,0.0,0.0,0.0,8
20237.355,6922.304999999999,11087.64,3055.41,0.0,0.0,0.0,0.0,8
22753.485,2386.62,13611.375,5452.38,0.0,0.0,0.0,0.0,8
18460.53,5960.655,9436.5,1605.33,0.0,0.0,0.0,0.0,8
11513.43,14396.355,2593.26,-4747.59,0.0,0.0,0.0,0.0,8
4210.29,18067.635,-3092.13,-8702.865,0.0,0.0,0.0,0.0,8
606.78,7311.87,-2171.295,-3781.395,0.0,0.0,0.0,0.0,8
3798.855,18291.69,-3502.89,-8614.215,0.0,0.0,0.0,0.0,8
10370.16,17632.35,1507.86,-5712.974999999999,0.0,0.0,0.0,0.0,8
17820.0,8586.404999999999,8816.535,1066.05,0.0,0.0,0.0,0.0,8
22579.785,1920.105,13526.46,5501.025,0.0,0.0,0.0,0.0,8
19927.395,3226.95,10963.305,3140.91,0.0,0.0,0.0,0.0,8
13400.325,10811.565,4485.0599999999995,-2892.33,0.0,0.0,0.0,0.0,8
6186.15,18153.54,-2148.66,-8643.105,0.0,0.0,0.0,0.0,8
791.595,9599.085,-2765.43,-5155.065,0.0,0.0,0.0,0.0,8
2218.3199999999997,14194.08,-3561.705,-7245.315,0.0,0.0,0.0,0.0,8
8139.375,19199.7,-647.145,-7586.054999999999,0.0,0.0,0.0,0.0,8
15432.03,10671.345,6475.23,-1064.115,0.0,0.0,0.0,0.0,8
21972.06,2403.855,12916.485,4961.745,0.0,0.0,0.0,0.0,8
21474.45,1037.88,12487.5,4613.76,0.0,0.0,0.0,0.0,8
15667.65,7092.54,6787.125,-660.465,0.0,0.0,0.0,0.0,8
8517.105,15860.88,-245.88,-7153.74,0.0,0.0,0.0,0.0,8
1737.405,13561.785,-3575.745,-7410.915,0.0,0.0,0.0,0.0,8
1009.17,9501.39,-2912.895,-5123.295,0.0,0.0,0.0,0.0,8
5894.28,19758.645,-2592.315,-8963.19,0.0,0.0,0.0,0.0,8
