,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Target
8748,-2164.263292,-3211.058661,-2990.979,-1627.993634,-728.065264,-404.33661,-743.727855,-1898.239095,1.8576296199580835
8749,-2335.291049,-3243.342633,-2957.068584,-1670.186602,-836.702538,-459.777143,-934.42577,-2157.277452,1.8584068147460042
8750,-2070.318806,-3050.626605,-2927.158167,-1746.37957,-837.339812,-457.217675,-888.123685,-1947.315809,1.859080435237365
8751,-1989.346563,-3027.910576,-2867.24775,-1531.572539,-572.977086,-379.658207,-736.8216,-1860.354166,1.859618985831269
8752,-1902.374319,-2945.194548,-2718.337334,-1306.765507,-327.61436,-292.09874,-594.519515,-1751.392523,1.8599927418156819
8753,-1964.402076,-3083.47852,-3001.426917,-1711.958475,-674.251634,-480.539272,-605.217431,-1673.43088,1.8601743951245513
8754,-2024.429833,-3169.762491,-3058.516501,-1813.151444,-991.888908,-742.979804,-676.915346,-1715.469237,1.8601396509935029
8755,-1835.45759,-2993.046463,-2768.606084,-1429.344412,-630.526182,-608.420337,-476.613261,-1591.507594,1.8598677624724935
8756,-1716.485347,-2908.330434,-2717.695667,-1659.53738,-450.163456,-395.860869,-400.311176,-1520.545951,1.859341991170145
8757,-1747.513104,-2954.614406,-2772.785251,-1670.730349,-504.80073,-252.301401,-507.009091,-1627.584308,1.858549984264221
8758,-1752.54086,-3009.898378,-2791.874834,-1484.923317,-366.438004,-74.741934,-674.707006,-1768.622665,1.8574840596775766
8759,-1564.568617,-2976.182349,-2824.964417,-1252.116285,14.924723,191.817534,-622.404922,-1690.661021,1.8561413933466362
8760,-1510.596374,-2929.466321,-2898.054001,-1431.309254,35.287449,276.377002,-455.102837,-1573.699378,1.8545241046550889
8761,-1658.624131,-3101.750293,-2941.143584,-1575.502222,-246.349825,25.936469,-531.800752,-1710.737735,1.852639238322105
8762,-1926.651888,-3306.034264,-3223.233167,-2041.69519,-1190.987099,-766.504063,-922.498667,-2017.776092,1.8504986432742387
8763,-1719.679645,-3066.318236,-2998.322751,-1954.888158,-1388.624373,-899.944595,-921.196582,-1843.814449,1.8481187512454922
8764,-1705.707401,-3152.602208,-3128.412334,-2211.081127,-1429.261647,-830.385128,-747.894497,-1731.852806,1.845520259994188
8765,-1619.735158,-3168.886179,-3252.501918,-2347.274095,-1216.898921,-695.82566,-585.592413,-1637.891163,1.8427277280537075
8766,-1559.762915,-3165.170151,-3377.591501,-2152.467063,-603.536195,-294.266192,-457.290328,-1595.92952,1.8397690898051005
8767,-1664.790672,-3248.454123,-3415.681084,-1968.660032,-370.173469,-66.706725,-509.988243,-1707.967877,1.836675101334937
8768,-1929.818429,-3454.738094,-3445.770668,-2080.853,-865.810743,-263.147257,-823.686158,-2008.006234,1.833478728987721
8769,-2069.846186,-3443.022066,-3238.860251,-1732.045968,-941.448017,-263.587789,-925.384073,-2144.044591,1.8302144937099185
8770,-2071.873942,-3323.306038,-2947.949834,-1386.238937,-727.085291,-327.028322,-970.081988,-2199.082948,1.8269177851889695
8771,-1794.901699,-3242.590009,-2879.039418,-1386.431905,-610.722565,-262.468854,-825.779904,-1953.121305,1.8236241603981744
8772,-1392.929456,-3035.873981,-2811.129001,-1298.624873,-349.359839,-85.909386,-628.477819,-1583.159661,1.8203686414558475
8773,-1399.957213,-3031.157952,-2780.218585,-1219.817842,-135.997113,-40.349919,-540.175734,-1593.198018,1.8171850276898576
8774,-1786.98497,-3434.441924,-3299.308168,-2006.01081,-946.634387,-526.790451,-697.873649,-1869.236375,1.8141052364681638
8775,-1789.012727,-3327.725896,-3119.397751,-1931.203778,-947.271661,-578.230983,-668.571564,-1877.274732,1.8111586867201745
8776,-1702.040483,-3257.009867,-3009.487335,-1839.396747,-929.908935,-551.671516,-748.269479,-1879.313089,1.8083717381467015
8777,-1706.06824,-3252.293839,-2880.576918,-1531.589715,-745.546209,-358.112048,-853.967395,-1943.351446,1.805767197917789
8778,-1823.095997,-3518.577811,-3038.666501,-1417.782683,-401.183483,-31.55258,-823.66531,-1936.389803,1.803363905213056
8779,-1778.123754,-3648.861782,-3182.756085,-1488.975651,-364.820757,113.006888,-663.363225,-1696.42816,1.80117640229857
8780,-1803.151511,-3550.145754,-3185.845668,-1610.16862,-730.458031,-279.433645,-823.06114,-1753.466517,1.7992146989921054
8781,-1983.179268,-3721.429726,-3415.935251,-1925.361588,-994.095305,-484.874177,-984.759055,-1981.504874,1.797484135382894
8782,-1805.207024,-3528.713697,-3162.024835,-1961.554556,-819.732579,-401.314709,-876.45697,-1888.543231,1.7959853455835417
8783,-1699.234781,-3488.997669,-3265.114418,-2069.747525,-942.369852,-496.755242,-832.154886,-1855.581588,1.7947143231435903
8784,-1465.262538,-3217.281641,-3150.204002,-1527.940493,-586.007126,-271.195774,-786.852801,-2169.619945,1.793662586590392
8785,-1416.290295,-2876.565612,-2722.293585,-1216.133461,50.3556,72.363694,-760.550716,-2838.658302,1.7928174414280762
8786,-1744.318052,-3176.849584,-2848.383168,-1426.32643,41.718326,152.923161,-636.248631,-2663.696658,1.7921623328634235
8787,-1279.345809,-2977.133556,-2340.472752,-614.519398,195.081052,300.482629,-341.946546,-1435.735015,1.791677281581049
8788,-1300.373565,-3217.417527,-2957.562335,-1513.712366,-785.556222,1.042097,-482.644461,-1105.773372,1.7913393931000148
8789,-1864.401322,-3712.701499,-3560.651918,-2179.905335,-1437.193496,-491.398436,-1032.342377,-1674.811729,1.7911234296473801
8790,-2022.429079,-3898.98547,-3733.741502,-2196.098303,-1125.83077,-448.838968,-1020.040292,-1859.850086,1.7910024321151699
8791,-1778.456836,-3638.269442,-3294.831085,-1837.291271,-342.468044,-243.2795,-898.738207,-1748.888443,1.7909483785551874
8792,-1541.484593,-3434.553414,-3070.920669,-1463.48424,-222.105318,-107.720033,-836.436122,-1636.9268,1.7909328648354899
8793,-1468.51235,-3226.837385,-2881.010252,-1158.677208,-389.742592,-335.160565,-972.134037,-1784.965157,1.7909277925520986
8794,-1565.540106,-3314.121357,-3029.099835,-1458.870176,-837.379866,-610.601097,-1053.831952,-1902.003514,1.7909060490726056
8795,-1675.567863,-3633.405329,-3324.189419,-1785.063144,-1261.01714,-754.04163,-866.529868,-1821.041871,1.7908421646914645
8796,-1546.59562,-3617.6893,-3366.279002,-1695.256113,-1114.654414,-502.482162,-731.227783,-1639.080228,1.7907129323001574
8797,-1717.623377,-3654.973272,-3353.368585,-1803.449081,-771.291688,-351.922694,-965.925698,-1925.118585,1.790497975712831
8798,-1807.651134,-3604.257244,-3204.458169,-1614.642049,-214.928962,-135.363227,-1195.623613,-2145.156942,1.7901802538265346
8799,-1615.678891,-3516.541215,-3215.547752,-1605.835018,-103.566236,58.196241,-1125.321528,-2011.195299,1.7897464891156045
8800,-1654.706647,-3566.825187,-3188.637335,-1533.027986,-211.20351,-24.244291,-949.019443,-1833.233655,1.789187510536736
8801,-1541.734404,-3463.109159,-2946.726919,-1213.220954,-265.840784,-220.684824,-968.717359,-1730.272012,1.7884985027238782
8802,-1371.762161,-3422.39313,-2978.816502,-1118.413923,-40.478058,-114.125356,-776.415274,-1564.310369,1.7876791553442246
8803,-1337.789918,-3364.677102,-3076.906086,-1302.606891,-74.115332,-48.565888,-736.113189,-1677.348726,1.7867337086276842
8804,-1249.817675,-3291.961073,-2970.995669,-1155.799859,-26.752606,-107.006421,-740.811104,-1707.387083,1.7856708933280054
8805,-1365.845432,-3318.245045,-2899.085252,-1219.992828,-321.38988,-414.446953,-896.509019,-1860.42544,1.7845037656771594
8806,-1142.873188,-3179.529017,-2821.174836,-1242.185796,-323.027153,-363.887485,-866.206934,-1508.463797,1.7832494402066748
8807,-1311.900945,-3345.812988,-2939.264419,-1144.378764,-81.664427,-145.328018,-919.90485,-1552.502154,1.7819287255805756
8808,-1840.928702,-3781.09696,-3376.354002,-1560.571733,-224.301701,-101.76855,-1012.602765,-1854.540511,1.7805656707648554
8809,-1898.956459,-3889.380932,-3585.443586,-1738.764701,-412.938975,-79.209082,-907.30068,-1766.578868,1.7791870308997104
8810,-1796.984216,-3741.664903,-3457.533169,-1680.957669,-393.576249,-162.649615,-1014.998595,-1865.617225,1.7778216640970124
8811,-1642.011973,-3385.948875,-2911.622752,-1118.150637,106.786477,40.909853,-936.69651,-1994.655582,1.7764998720140883
8812,-1769.039729,-3459.232847,-3131.712336,-1417.343606,-148.850797,-189.530679,-949.394426,-2173.693939,1.775252698417618
8813,-1869.067486,-3598.516818,-3136.801919,-1482.536574,-274.488071,-324.971212,-958.092341,-2132.732295,1.7741112010155355
8814,-1472.095243,-3491.80079,-2973.891503,-1260.729542,-259.125345,-344.411744,-727.790256,-1521.770652,1.7731057125736034
8815,-1264.123,-3757.084762,-3491.981086,-1706.922511,-568.762619,-534.852276,-580.488171,-1080.809009,1.7722651077270453
8816,-1660.150757,-3904.368733,-3318.070669,-1348.115479,-444.399893,-466.292809,-721.186086,-1587.847366,1.7716160919339177
8817,-1681.178514,-3786.652705,-3433.160253,-1633.308447,-634.037167,-537.733341,-1065.884001,-1915.885723,1.7711825286912446
8818,-1922.20627,-3876.936677,-3377.249836,-1566.501416,-541.674441,-404.173873,-1169.581917,-2014.92408,1.7709848204508343
8819,-1966.234027,-3863.220648,-3267.339419,-1488.694384,-418.311715,-196.614406,-1150.279832,-2064.962437,1.7710393576406886
8820,-1782.261784,-3765.50462,-3239.429003,-1483.887352,-424.948989,-310.054938,-1195.977747,-1920.000794,1.7713580488394178
8821,-1557.289541,-3663.788591,-3039.518586,-1270.080321,-273.586263,-321.49547,-1113.675662,-1712.039151,1.7719479434921248
8822,-1364.317298,-3613.072563,-3016.60817,-1306.273289,-287.223537,-375.936003,-922.373577,-1538.077508,1.772810956630873
8823,-1472.345055,-3804.356535,-3414.697753,-1690.466257,-564.860811,-682.376535,-1033.071492,-1641.115865,1.7739437029114336
8824,-1422.372811,-3808.640506,-3340.787336,-1538.659226,-372.498085,-629.817067,-988.769408,-1621.154222,1.7753374449463197
8825,-1430.400568,-3834.924478,-3289.87692,-1322.852194,-219.135359,-632.2576,-914.467323,-1613.192579,1.7769781584523903
8826,-1514.428325,-3794.20845,-3432.966503,-1298.045162,-223.772633,-575.698132,-1011.165238,-1832.230936,1.778846714193166
8827,-1582.456082,-3774.492421,-3363.056086,-1326.23813,-449.409907,-570.138664,-1154.863153,-1951.269292,1.780919174137163
8828,-1716.483839,-3907.776393,-3326.14567,-1355.431099,-498.047181,-499.579197,-1300.561068,-2083.307649,1.7831671967306568
8829,-1547.511596,-3834.060365,-3154.235253,-1380.624067,-497.684454,-313.019729,-1285.258983,-2036.346006,1.7855585437525774
8830,-1604.539352,-3749.344336,-2997.324836,-825.817035,-171.321728,-314.460261,-1304.956899,-2261.384363,1.7880576789352003
8831,-1860.567109,-3959.628308,-3324.41442,-1093.010004,-78.959002,-352.900794,-1172.654814,-2191.42272,1.7906264464485455
8832,-1419.594866,-3596.91228,-3211.504003,-1370.202972,-223.596276,-356.341326,-909.352729,-1608.461077,1.7932248155062653
8833,-1217.622623,-3693.196251,-3519.593587,-1561.39594,-392.23355,-481.781858,-816.050644,-1337.499434,1.7958116757983622
8834,-1326.65038,-3888.480223,-3696.68317,-1556.588909,-367.870824,-525.22239,-767.748559,-1530.537791,1.798345667227237
8835,-1383.678136,-3953.764195,-3979.772753,-1759.781877,-630.508098,-721.662923,-746.446474,-1531.576148,1.8007860265470585
8836,-1612.705893,-4081.048166,-3812.862337,-1423.974845,-826.145372,-873.103455,-929.14439,-1803.614505,1.803093433003295
8837,-1514.73365,-3597.332138,-2942.95192,-589.167814,-488.782646,-518.543987,-975.842305,-1835.652862,1.8052308349521824
8838,-1503.761407,-3322.616109,-2753.041503,-774.360782,-0.41992,-128.98452,-968.54022,-1950.691219,1.8071642397131074
8839,-1706.789164,-3967.900081,-3304.131087,-1423.55375,-368.057194,-330.425052,-1102.238135,-2076.729576,1.8088634495658713
8840,-2110.816921,-4532.184053,-4006.22067,-1696.746719,-726.694468,-856.865584,-1457.93605,-2450.767932,1.8103027278364896
8841,-1994.844677,-4298.468024,-3932.310253,-1706.939687,-772.331742,-913.306117,-1527.633965,-2542.806289,1.8114613803981992
8842,-1818.872434,-4025.751996,-3574.399837,-1687.132655,-903.969016,-807.746649,-1361.331881,-2511.844646,1.8123242396195667
8843,-1574.900191,-3689.035968,-3066.48942,-1174.325623,-595.60629,-556.187181,-1032.029796,-2378.883003,1.8128820397827277
8844,-1210.927948,-3580.319939,-3342.579004,-1563.518592,-732.243564,-498.627714,-715.727711,-1846.92136,1.8131316752293811
8845,-1140.955705,-3779.603911,-3724.668587,-1865.71156,-756.880838,-810.068246,-646.425626,-1431.959717,1.8130763349223733
8846,-1333.983462,-4046.887883,-3889.75817,-1570.904528,-594.518112,-729.508778,-571.123541,-1426.998074,1.8127255096843529
8847,-1599.011218,-4092.171854,-3648.847754,-1091.097497,-290.155386,-705.949311,-929.821456,-1775.036431,1.8120948710368134
8848,-1825.038975,-4267.455826,-4169.937337,-1919.290465,-561.79266,-883.389843,-1304.519372,-2098.074788,1.8112060232557181
8849,-1668.066732,-4255.739798,-4396.02692,-2527.483433,-1420.429934,-852.830375,-1182.217287,-1951.113145,1.8100861329259432
8850,-1633.094489,-3981.023769,-4005.116504,-2415.676402,-2302.067208,-1184.270908,-1465.915202,-2264.151502,1.8087674428587988
8851,-1633.122246,-4045.307741,-3775.206087,-1998.86937,-1894.704482,-1171.71144,-1672.613117,-2580.189859,1.807286679679574
8852,-1663.150003,-4179.591712,-3213.295671,-358.062338,365.658245,-588.151972,-1404.311032,-2397.228216,1.8056843666430296
8853,-1816.177759,-4162.875684,-3446.385254,-915.255307,383.020971,-715.592505,-1232.008947,-2321.266573,1.8040040552459105
8854,-1941.205516,-4082.159656,-3821.474837,-1677.448275,32.383697,-847.033037,-1103.706863,-2509.304929,1.8022914909340306
8855,-2783.233273,-4995.443627,-4085.564421,-1556.641243,233.746423,-989.473569,-1359.404778,-3009.343286,1.8005937296105035
8856,-2649.26103,-4867.727599,-3834.654004,-1346.834212,200.109149,-888.914102,-1510.102693,-3116.381643,1.7989582227111656
8857,-1511.288787,-3665.011571,-3333.743587,-655.02718,477.471875,-401.354634,-1229.800608,-2653.42,1.7974318893007362
8858,-1039.316544,-3468.295542,-3025.833171,-163.220148,660.834601,-21.795166,-857.498523,-2108.458357,1.7960601939442595
8859,-1927.3443,-4289.579514,-3620.922754,-1108.413116,20.197327,-403.235699,-972.196438,-2319.496714,1.7948862490166078
8860,-1557.372057,-4210.863486,-3587.012337,-1284.606085,-32.439947,-431.676231,-801.894354,-1749.535071,1.7939499596303248
8861,-1323.399814,-4286.147457,-3846.101921,-1445.799053,-232.077221,-822.116763,-980.592269,-1414.573428,1.7932872284992605
8862,-1760.427571,-4566.431429,-4082.191504,-1639.992021,-414.714495,-1077.557296,-1128.290184,-1796.611785,1.792929236830755
8863,-1791.455328,-4527.715401,-4042.281088,-1717.18499,-444.351769,-1006.997828,-1080.988099,-1891.650142,1.7929018157788406
8864,-1799.483085,-4525.999372,-4066.370671,-2040.377958,-695.989043,-1044.43836,-994.686014,-1974.688499,1.793224921128419
8865,-1671.510841,-4486.283344,-4005.460254,-1745.570926,-807.626317,-1172.878893,-923.383929,-1962.726856,1.7939122217553283
8866,-1425.538598,-4317.567316,-3914.549838,-1548.763895,-942.263591,-1178.319425,-1008.081845,-1838.765213,1.7949708100649884
8867,-1281.566355,-4216.851287,-3871.639421,-1619.956863,-1179.900865,-1187.759957,-1144.77976,-1714.80357,1.7964010401029074
8868,-1425.594112,-4309.135259,-4057.729004,-2119.149831,-1016.538139,-1034.20049,-1266.477675,-1880.841926,1.7981964964073678
8869,-1621.621869,-4351.41923,-4055.818588,-1842.3428,-183.175413,-743.641022,-1286.17559,-2084.880283,1.8003440939941426
8870,-1708.649626,-4280.703202,-3675.908171,-804.535768,558.187313,-634.081554,-1262.873505,-2167.91864,1.8028243071823948
8871,-1682.677382,-4170.987174,-3191.997754,-271.728736,281.550039,-781.522087,-1326.571421,-2184.956997,1.8056115223473121
8872,-1661.705139,-4031.271145,-2750.087338,-147.921705,203.912765,-786.962619,-1217.269336,-2157.995354,1.8086745071746428
8873,-1540.732896,-3950.555117,-2596.176921,162.885327,538.275491,-556.403151,-945.967251,-1950.033711,1.8119769866487399
8874,-1392.760653,-4256.839089,-4078.266505,-1370.307641,-285.361783,-946.843684,-871.665166,-1666.072068,1.8154783138788575
8875,-1395.78841,-4238.12306,-4138.356088,-1662.500609,-687.999057,-1162.284216,-849.363081,-1665.110425,1.8191342220034077
8876,-1482.816167,-4196.407032,-3805.445671,-1464.693578,-601.63633,-965.724748,-877.060996,-1762.148782,1.8228976418479497
8877,-1465.843923,-4073.691004,-3613.535255,-1312.886546,-319.273604,-727.165281,-961.758912,-1813.187139,1.826719568782371
8878,-1774.87168,-4351.974975,-4036.624838,-1607.079514,-106.910878,-688.605813,-1168.456827,-2137.225496,1.8305499613510574
8879,-1756.899437,-4325.258947,-3988.714421,-1690.272483,-228.548152,-656.046345,-1248.154742,-2167.263853,1.8343386537537005
8880,-1773.927194,-4366.542919,-3781.804005,-1054.465451,-127.185426,-728.486878,-1246.852657,-2148.30221,1.8380362641420418
8881,-1801.954951,-4313.82689,-3528.893588,-591.658419,-28.8227,-892.92741,-1264.550572,-2167.340566,1.8415950809687682
8882,-1728.982708,-4315.110862,-3774.983172,-1169.851388,-372.459974,-1144.367942,-1247.248487,-2097.378923,1.844969910269647
8883,-1636.010464,-4306.394834,-3864.072755,-1321.044356,-446.097248,-1217.808475,-1198.946403,-1978.41728,1.848118867760951
8884,-1422.038221,-4270.678805,-3899.162338,-1309.237324,-307.734522,-1027.249007,-869.644318,-1723.455637,1.851004100965186
8885,-418.065978,-4138.962777,-4036.251922,-663.430293,1139.628204,1034.310461,964.657767,-567.493994,1.8535924282054992
8886,102.906265,-3917.246748,-3938.341505,-168.623261,2017.99093,2373.869928,1708.959852,-82.532351,1.8558558831925502
8887,-1288.121492,-4233.53072,-3881.431088,-902.816229,347.353656,43.429396,-542.738063,-1630.570708,1.8577721560210705
8888,-2293.149249,-4573.814692,-4090.520672,-1676.009198,-1024.283618,-1853.011136,-2075.435978,-2712.609065,1.859324923646149
8889,-2709.177005,-4800.098663,-4222.610255,-1969.202166,-1485.920892,-2533.451669,-2574.133894,-3057.647422,1.8605040652676648
8890,-3031.204762,-5070.382635,-4254.699838,-2133.395134,-1790.558166,-3051.892201,-2934.831809,-3261.685779,1.8613057604596077
8891,-2672.232519,-5095.666607,-4226.789422,-1907.588102,-1342.19544,-2498.332733,-2396.529724,-2779.724136,1.8617324702831395
8892,-2183.260276,-5194.950578,-4406.879005,-1587.781071,-510.832714,-1273.773265,-1316.227639,-2155.762493,1.8617928039629599
8893,-1908.288033,-5213.23455,-4536.968589,-1402.974039,-8.469988,-595.213798,-759.925554,-1896.80085,1.8615012759332517
8894,-1365.31579,-4914.518522,-4515.058172,-1045.167007,704.892738,288.34567,108.376531,-1351.839207,1.8608779601232697
8895,-410.343546,-4462.802493,-4492.147755,-567.359976,1704.255464,1652.905138,1350.678615,-470.877563,1.859948050209711
8896,-652.371303,-4150.086465,-4223.237339,-697.552944,1205.61819,925.464605,489.9807,-912.91592,1.8587413361756817
8897,-1444.39906,-4104.370437,-3948.326922,-1127.745912,19.980916,-746.975927,-1027.717215,-1875.954277,1.857291608853787
8898,-2119.426817,-4190.654408,-3828.416505,-1453.938881,-827.656358,-2009.416459,-2249.41513,-2722.992634,1.8556360051709029
8899,-2335.454574,-4379.93838,-4038.506089,-1875.131849,-1388.293631,-2626.856992,-2699.113045,-2935.030991,1.8538143075402136
8900,-3038.482331,-4826.222352,-4279.595672,-2203.324817,-1811.930905,-3190.297524,-2991.81096,-3284.069348,1.8518682112563498
8901,-2955.510087,-4800.506323,-4167.685255,-1908.517786,-1466.568179,-2808.738056,-2616.508876,-3111.107705,1.8498405738448154
8902,-2108.537844,-4580.790295,-4150.774839,-1519.710754,-701.205453,-1628.178589,-1604.206791,-2288.146062,1.8477746601085363
8903,-1431.565601,-4449.074266,-4219.864422,-1309.903722,-144.842727,-865.619121,-862.904706,-1683.184419,1.8457133961212522
8904,-967.593358,-4289.358238,-4134.954006,-908.096691,621.519999,13.940347,-55.602621,-1155.222776,1.8436986446657733
8905,-432.621115,-4219.64221,-4238.043589,-508.289659,1611.882725,1353.499814,1173.699464,-450.261133,1.8417705136372968
8906,-1006.648872,-4276.926181,-4160.133172,-732.482627,1067.245451,568.059282,255.001549,-1081.29949,1.8399667077654815
8907,-1805.676628,-4349.210153,-4046.222756,-1268.675595,-163.391823,-1081.38125,-1287.696367,-2018.337847,1.8383219326949474
8908,-2585.704385,-4691.494125,-4308.312339,-1815.868564,-1134.029097,-2422.821783,-2453.394282,-2842.376203,1.8368673590458682
8909,-2793.732142,-4795.778096,-4294.401922,-1856.061532,-1317.666371,-2853.262315,-2837.092197,-3078.41456,1.8356301525988539
8910,-3074.759899,-5022.062068,-4290.491506,-1904.2545,-1549.303645,-3322.702847,-3155.790112,-3293.452917,1.8346330752553195
8911,-2927.787656,-5304.34604,-4582.581089,-1867.447469,-1265.940919,-2761.14338,-2518.488027,-2933.491274,1.8338941599579488
8912,-2469.815413,-5385.630011,-4805.670673,-1658.640437,-583.578193,-1669.583912,-1498.185942,-2287.529631,1.833426461354384
8913,-2229.843169,-5472.913983,-4807.760256,-1404.833405,-78.215467,-936.024444,-935.883858,-1893.567988,1.833237882685105
8914,-1737.870926,-5380.197955,-4673.849839,-1011.026374,649.147259,13.535023,-150.581773,-1358.606345,1.833331078202235
8915,-756.898683,-4851.481926,-4548.939423,-571.219342,1547.509985,1280.094491,1004.720312,-532.644702,1.8337034294019723
8916,-1028.92644,-4456.765898,-4184.029006,-698.41231,983.872711,460.653959,118.022397,-1028.683059,1.834347092494703
8917,-1780.954197,-4320.049869,-4022.118589,-1194.605279,-234.764563,-1257.786574,-1404.675518,-2051.721416,1.8352491138515017
8918,-2478.981954,-4403.333841,-4106.208173,-1863.798247,-1278.401837,-2629.227106,-2600.373433,-2925.759773,1.8363916096542654
8919,-2873.00971,-4760.617813,-4366.297756,-2160.991215,-1667.039111,-3118.667638,-2879.071349,-3188.79813,1.8377520056323795
8920,-3108.037467,-4830.901784,-4291.387339,-1966.184184,-1918.676385,-3618.108171,-3197.769264,-3353.836487,1.8393033325782373
8921,-2782.065224,-4666.185756,-4150.476923,-1442.377152,-1319.313659,-3011.548703,-2638.467179,-2908.874844,1.8410145732776224
8922,-2112.092981,-4481.469728,-4314.566506,-1284.57012,-527.950932,-1790.989235,-1557.165094,-2218.9132,1.8428510565444083
8923,-1481.120738,-4230.753699,-4252.65609,-1104.763088,-95.588206,-1188.429768,-1053.863009,-1793.951557,1.8447748941837732
8924,-1141.148495,-4172.037671,-4250.745673,-851.956057,479.77452,-362.8703,-246.560924,-1361.989914,1.846745456892957
8925,-625.176251,-4210.321643,-4404.835256,-449.149025,1421.137246,1006.689168,972.74116,-754.028271,1.8487198853110516
8926,-1190.204008,-4447.605614,-4401.92484,-657.341993,855.499972,206.248635,72.043245,-1454.066628,1.8506536326170882
8927,-2105.231765,-4723.889586,-4210.014423,-971.534962,-110.137302,-1276.191897,-1303.65467,-2389.104985,1.8525010352180777
8928,-2727.259522,-4920.173558,-4107.104006,-1327.72793,-935.774576,-2457.632429,-2356.352585,-2962.143342,1.854215908137951
8929,-3011.287279,-5111.457529,-4329.19359,-1530.920898,-1155.41185,-2861.072962,-2736.0505,-3215.181699,1.8557521616910144
8930,-3287.315036,-5228.741501,-4358.283173,-1600.113867,-1454.049124,-3388.513494,-3049.748416,-3455.220056,1.857064435881503
8931,-2721.342792,-5070.025473,-4402.372756,-1475.306835,-1114.686398,-2866.954026,-2471.446331,-2909.258413,1.8581087487024732
8932,-1902.370549,-4934.309444,-4650.46234,-1360.499803,-538.323672,-1843.394559,-1537.144246,-2195.29677,1.8588431541081751
8933,-1518.398306,-4827.593416,-4703.551923,-1322.692772,-308.960946,-1368.835091,-1128.842161,-1853.335127,1.8592284049073056
8934,-931.426063,-4614.877387,-4594.641507,-936.88574,319.40178,-566.275623,-373.540076,-1300.373484,1.8592286151811617
8935,-205.45382,-4456.161359,-4672.73109,-539.078708,1254.764506,792.283844,809.762009,-557.411841,1.8588119160894017
8936,-798.481577,-4521.445331,-4562.820673,-718.271677,674.127232,-94.156688,-103.935907,-1218.450197,1.8579510981131173
8937,-1645.509333,-4684.729302,-4512.910257,-1267.464645,-298.510042,-1619.59722,-1533.633822,-2126.488554,1.856624231933052
8938,-2542.53709,-5091.013274,-4679.99984,-1766.657613,-1286.147316,-2957.037753,-2702.331737,-3024.526911,1.8548152592886389
8939,-2798.564847,-5152.297246,-4469.089423,-1557.850581,-1476.78459,-3314.478285,-3014.029652,-3288.565268,1.8525145443540596
8940,-2991.592604,-5120.581217,-4373.179007,-1727.04355,-1938.421864,-3900.918817,-3437.727567,-3540.603625,1.8497193754467658
8941,-2717.620361,-5220.865189,-4723.26859,-1991.236518,-1580.059138,-3282.35935,-2804.425482,-3132.641982,1.846434406299441
8942,-2332.648118,-5347.149161,-4992.358174,-1650.429486,-748.696412,-2040.799882,-1701.123398,-2474.680339,1.842672025725468
8943,-1942.675874,-5145.433132,-4796.447757,-1238.622455,-181.333686,-1328.240414,-1100.821313,-2063.718696,1.8384526443357203
8944,-1400.703631,-5017.717104,-4805.53734,-1013.815423,420.02904,-448.680947,-251.519228,-1407.757053,1.833804887062027
8945,-598.731388,-4769.001076,-4800.626924,-719.008391,1346.391767,953.878521,953.782857,-565.79541,1.828765680645307
8946,-955.759145,-4675.285047,-4554.716507,-764.20136,767.754493,83.437989,29.084942,-1081.833767,1.8233802259819074
8947,-1693.786902,-4704.569019,-4478.80609,-1106.394328,-475.882781,-1651.002543,-1507.612973,-2070.872124,1.8177018463089896
8948,-2539.814659,-4907.852991,-4502.895674,-1361.587296,-1324.520055,-2920.443076,-2719.310889,-3145.910481,1.8117917036573556
8949,-2856.842415,-5035.136962,-4441.985257,-1304.780265,-1344.157329,-3213.883608,-2947.008804,-3470.948837,1.8057183778050792
8950,-3175.870172,-5286.420934,-4442.07484,-1579.973233,-1556.794603,-3557.32414,-3131.706719,-3662.987194,1.7995573041128954
8951,-2925.897929,-5576.704905,-4534.164424,-1275.166201,-990.431877,-2716.764673,-2133.404634,-3040.025551,1.793390069085255
8952,-2592.925686,-5873.988877,-4890.254007,-1061.35917,-334.069151,-1624.205205,-1136.102549,-2315.063908,1.787303565239771
8953,-2522.953443,-6087.272849,-5026.343591,-847.552138,126.293575,-1013.645737,-750.800464,-2005.102265,1.7813890098312053
8954,-2143.9812,-6090.55682,-5059.433174,-710.745106,747.656301,-121.08627,80.50162,-1533.140622,1.7757408351019588
8955,-1004.008956,-5508.840792,-5074.522757,-343.938074,1532.019027,1088.473198,1156.803705,-700.178979,1.7704554609474505
8956,-1296.036713,-5134.124764,-4780.612341,-480.131043,922.381753,183.032666,177.10579,-1266.217336,1.7656299641119295
8957,-2186.06447,-5271.408735,-4674.701924,-957.324011,-170.255521,-1407.407867,-1391.592125,-2213.255693,1.7613606611824855
8958,-2613.092227,-5315.692707,-4615.791507,-1385.516979,-1193.892795,-2767.848399,-2594.29004,-2905.29405,1.7577416256369085
8959,-2465.119984,-5134.976679,-4577.881091,-1537.709948,-1554.530069,-3265.288931,-2929.987955,-3090.332407,1.7548631619340638
8960,-2664.147741,-4954.26065,-4438.970674,-1638.902916,-1886.167343,-3857.729464,-3488.685871,-3591.370764,1.7528102620245791
8961,-2272.175497,-4727.544622,-4373.060257,-1378.095884,-1372.804617,-3247.169996,-3046.383786,-3363.409121,1.7516610716201586
